TSE,epoch
14.152326,1873
14.139295,1874
14.168765,1875
14.194591,1876
14.164965,1877
14.178879,1878
14.184269,1879
14.190786,1880
14.192524,1881
14.198047,1882
14.212473,1883
14.196012,1884
14.217166,1885
14.233115,1886
14.223162,1887
14.231300,1888
14.230797,1889
14.232868,1890
14.232458,1891
14.234318,1892
14.236237,1893
14.238971,1894
14.226728,1895
14.213474,1896
14.222231,1897
14.232478,1898
14.235194,1899
14.253102,1900
14.245896,1901
14.232312,1902
14.227313,1903
14.214075,1904
14.188642,1905
14.220350,1906
14.234937,1907
14.253025,1908
14.256112,1909
14.257672,1910
14.256036,1911
14.240576,1912
14.227328,1913
14.237579,1914
14.241970,1915
14.228267,1916
14.230449,1917
14.231731,1918
14.234467,1919
14.232970,1920
14.205481,1921
14.189208,1922
14.204676,1923
14.211602,1924
14.206332,1925
14.230318,1926
14.209044,1927
14.248129,1928
14.243362,1929
14.233333,1930
14.229746,1931
14.218835,1932
14.235192,1933
14.235962,1934
14.240873,1935
14.255023,1936
14.261678,1937
14.241174,1938
14.253662,1939
14.252785,1940
14.257394,1941
14.249748,1942
14.245395,1943
14.257746,1944
14.286672,1945
14.268823,1946
14.271994,1947
14.283854,1948
14.253125,1949
14.248362,1950
14.241163,1951
14.238403,1952
14.233930,1953
14.224915,1954
14.216054,1955
14.225734,1956
14.242590,1957
14.242802,1958
14.237641,1959
14.241640,1960
14.219374,1961
14.216869,1962
14.236496,1963
14.231435,1964
14.229413,1965
14.217156,1966
14.244525,1967
14.224749,1968
14.226360,1969
14.199360,1970
14.211434,1971
14.199519,1972
14.191229,1973
14.172248,1974
14.197016,1975
14.151454,1976
14.138045,1977
14.116131,1978
14.109359,1979
14.095102,1980
14.074844,1981
14.077523,1982
14.034872,1983
14.009981,1984
13.999191,1985
14.008847,1986
14.007184,1987
14.005494,1988
14.002113,1989
14.010380,1990
13.987914,1991
13.983416,1992
13.970407,1993
13.972617,1994
13.954646,1995
13.955263,1996
13.950335,1997
13.957957,1998
13.929253,1999
13.951027,2000
13.960925,2001
13.947426,2002
13.942958,2003
13.924117,2004
13.933811,2005
13.954247,2006
13.965935,2007
13.988684,2008
13.983352,2009
13.959855,2010
13.959438,2011
13.956071,2012
13.943714,2013
13.949098,2014
13.937922,2015
13.931459,2016
13.942119,2017
13.938632,2018
13.946368,2019
13.936963,2020
13.944068,2021
13.948909,2022
13.951916,2023
13.942624,2024
13.916926,2025
13.918461,2026
13.921886,2027
13.922633,2028
13.924284,2029
13.941248,2030
13.960959,2031
13.939465,2032
13.910747,2033
13.917098,2034
13.910232,2035
13.893779,2036
13.893353,2037
13.878925,2038
13.877884,2039
13.860391,2040
13.853081,2041
13.845428,2042
13.859342,2043
13.854967,2044
13.844969,2045
13.839946,2046
13.809303,2047
13.785901,2048
13.781944,2049
13.813266,2050
13.802886,2051
13.783664,2052
13.763710,2053
13.749148,2054
13.752778,2055
13.742622,2056
13.740422,2057
13.737277,2058
13.751108,2059
13.752040,2060
13.770051,2061
13.767543,2062
13.785705,2063
13.783713,2064
13.758101,2065
13.756386,2066
13.758270,2067
13.739056,2068
13.728530,2069
13.710872,2070
13.709380,2071
13.719188,2072
13.710396,2073
13.727558,2074
13.727892,2075
13.727332,2076
13.717049,2077
13.699972,2078
13.694530,2079
13.680730,2080
13.683442,2081
13.647648,2082
13.642954,2083
13.604755,2084
13.598929,2085
13.585437,2086
13.557020,2087
13.572107,2088
13.569486,2089
13.556252,2090
13.558785,2091
13.561680,2092
13.570191,2093
13.568897,2094
13.565943,2095
13.540691,2096
13.534743,2097
13.522241,2098
13.516095,2099
13.501837,2100
13.503143,2101
13.488832,2102
13.488259,2103
13.486119,2104
13.514396,2105
13.519819,2106
13.510583,2107
13.509168,2108
13.508896,2109
13.516394,2110
13.497853,2111
13.521319,2112
13.535801,2113
13.529382,2114
13.541124,2115
13.545995,2116
13.575322,2117
13.573378,2118
13.541031,2119
13.543537,2120
13.538040,2121
13.532260,2122
13.493143,2123
13.495907,2124
13.500796,2125
13.494730,2126
13.501965,2127
13.535016,2128
13.507570,2129
13.512336,2130
13.534770,2131
13.538645,2132
13.537947,2133
13.544341,2134
13.564745,2135
13.559760,2136
13.577027,2137
13.556720,2138
13.581134,2139
13.585676,2140
13.569118,2141
13.552836,2142
13.545772,2143
13.553882,2144
13.543297,2145
13.529355,2146
13.532749,2147
13.561988,2148
13.549890,2149
13.548705,2150
13.539072,2151
13.571726,2152
13.574492,2153
13.586794,2154
13.584809,2155
13.560955,2156
13.553755,2157
13.569287,2158
13.564966,2159
13.549225,2160
13.527282,2161
13.535143,2162
13.523438,2163
13.520277,2164
13.504675,2165
13.495030,2166
13.496288,2167
13.454608,2168
13.471044,2169
13.467244,2170
13.471517,2171
13.477658,2172
13.472007,2173
13.474599,2174
13.490427,2175
13.477791,2176
13.465448,2177
13.444070,2178
13.424106,2179
13.423221,2180
13.430163,2181
13.464165,2182
13.450188,2183
13.472225,2184
13.461483,2185
13.449153,2186
13.485810,2187
13.486486,2188
13.486836,2189
13.504831,2190
13.489358,2191
13.499054,2192
13.483806,2193
13.471588,2194
13.502759,2195
13.494290,2196
13.498141,2197
13.500188,2198
13.494505,2199
13.504129,2200
13.498854,2201
13.478579,2202
13.482914,2203
13.481899,2204
13.479662,2205
13.497467,2206
13.477605,2207
13.483312,2208
13.463067,2209
13.449225,2210
13.391756,2211
13.374422,2212
13.367378,2213
13.381787,2214
13.365294,2215
13.375110,2216
13.372489,2217
13.383235,2218
13.420344,2219
13.438916,2220
13.444545,2221
13.458391,2222
13.469907,2223
13.480098,2224
13.484001,2225
13.507796,2226
13.502056,2227
13.500468,2228
13.486598,2229
13.487699,2230
13.476238,2231
13.476437,2232
13.475813,2233
13.482867,2234
13.472062,2235
13.500270,2236
13.477496,2237
13.485996,2238
13.461921,2239
13.448666,2240
13.435924,2241
13.423069,2242
13.422832,2243
13.423167,2244
13.401025,2245
13.391655,2246
13.406141,2247
13.396951,2248
13.404040,2249
13.410381,2250
13.413248,2251
13.424334,2252
13.435447,2253
13.445571,2254
13.429363,2255
13.423884,2256
13.426023,2257
13.419208,2258
13.412671,2259
13.434076,2260
13.446215,2261
13.446539,2262
13.421766,2263
13.417702,2264
13.416223,2265
13.422740,2266
13.429015,2267
13.413329,2268
13.417482,2269
13.406709,2270
13.392419,2271
13.377475,2272
13.378723,2273
13.383620,2274
13.378786,2275
13.386632,2276
13.377696,2277
13.386390,2278
13.388750,2279
13.391071,2280
13.389823,2281
13.405660,2282
13.396139,2283
13.366143,2284
13.360611,2285
13.347870,2286
13.334596,2287
13.330506,2288
13.339762,2289
13.349175,2290
13.356757,2291
13.375287,2292
13.378652,2293
13.381269,2294
13.371726,2295
13.370174,2296
13.364791,2297
13.368050,2298
13.350081,2299
13.346812,2300
13.321922,2301
13.294213,2302
13.300171,2303
13.326865,2304
13.328084,2305
13.324541,2306
13.312253,2307
13.298378,2308
13.307018,2309
13.305755,2310
13.308930,2311
13.310680,2312
13.308259,2313
13.299919,2314
13.303365,2315
13.305679,2316
13.308843,2317
13.315643,2318
13.322563,2319
13.227008,2320
13.220443,2321
13.215505,2322
13.127562,2323
13.128290,2324
13.113582,2325
13.106973,2326
13.105034,2327
13.108175,2328
13.073776,2329
13.058814,2330
13.049499,2331
13.048883,2332
13.043869,2333
13.022671,2334
13.025115,2335
13.031708,2336
13.070149,2337
13.056703,2338
13.054823,2339
13.043576,2340
13.038634,2341
13.023843,2342
13.033391,2343
13.010573,2344
12.998416,2345
12.989273,2346
12.970308,2347
12.954009,2348
12.959749,2349
12.949806,2350
12.937609,2351
12.948862,2352
12.968175,2353
12.964166,2354
12.971837,2355
12.972967,2356
12.973213,2357
12.977935,2358
12.985632,2359
12.981756,2360
12.986774,2361
12.987175,2362
12.971412,2363
12.973354,2364
12.947049,2365
12.922325,2366
12.927811,2367
12.927081,2368
12.948223,2369
12.951141,2370
12.947545,2371
12.920879,2372
12.898610,2373
12.915996,2374
12.929971,2375
12.942643,2376
12.963815,2377
12.975486,2378
12.971043,2379
12.990906,2380
12.982061,2381
12.999848,2382
12.992227,2383
12.998477,2384
13.006379,2385
13.017058,2386
13.010489,2387
13.010098,2388
12.995750,2389
12.988097,2390
12.977000,2391
12.976326,2392
12.972627,2393
12.967283,2394
12.993322,2395
12.987489,2396
12.975058,2397
12.954344,2398
12.944852,2399
12.949376,2400
12.953995,2401
12.953816,2402
12.915674,2403
12.908189,2404
12.924890,2405
12.940436,2406
12.953596,2407
12.974076,2408
12.984433,2409
12.977496,2410
12.978644,2411
12.987918,2412
12.989290,2413
12.992102,2414
12.984157,2415
12.979616,2416
12.989663,2417
13.004714,2418
12.994864,2419
12.988295,2420
12.992560,2421
12.991378,2422
12.985002,2423
12.989243,2424
12.994307,2425
12.994787,2426
12.986319,2427
12.994591,2428
13.007064,2429
12.987467,2430
12.975535,2431
12.979175,2432
12.997620,2433
12.985749,2434
12.988970,2435
12.978396,2436
12.998295,2437
13.088026,2438
13.094057,2439
13.039390,2440
13.042015,2441
13.059394,2442
13.059546,2443
13.069229,2444
13.071379,2445
13.069370,2446
13.061544,2447
13.058499,2448
13.053658,2449
13.040250,2450
13.042472,2451
13.025350,2452
13.023614,2453
13.031471,2454
13.046993,2455
13.050236,2456
13.039743,2457
13.060438,2458
13.019690,2459
13.001278,2460
12.969236,2461
12.957547,2462
12.948952,2463
12.939053,2464
12.934581,2465
12.930028,2466
12.938427,2467
12.938037,2468
12.942823,2469
12.911807,2470
12.926030,2471
12.934887,2472
12.936646,2473
12.936271,2474
12.947602,2475
12.966996,2476
12.964611,2477
12.957950,2478
12.942001,2479
12.941548,2480
12.886475,2481
12.891648,2482
12.891270,2483
12.908487,2484
12.903171,2485
12.898542,2486
12.901995,2487
12.909776,2488
12.909224,2489
12.892488,2490
12.907018,2491
12.947059,2492
12.944609,2493
12.950556,2494
12.946679,2495
12.948126,2496
12.951427,2497
12.957563,2498
12.967822,2499
12.946627,2500
12.946889,2501
12.934625,2502
12.931922,2503
12.974390,2504
12.978469,2505
12.974934,2506
12.958427,2507
12.947114,2508
12.955526,2509
12.971303,2510
12.973209,2511
12.980561,2512
12.990617,2513
12.993905,2514
13.024865,2515
13.020614,2516
13.029967,2517
13.058257,2518
13.068417,2519
13.089501,2520
13.090363,2521
13.088779,2522
13.088535,2523
13.065554,2524
13.061417,2525
13.114474,2526
13.122875,2527
13.121223,2528
13.115024,2529
13.103065,2530
13.105893,2531
13.124055,2532
13.136756,2533
13.176792,2534
13.181100,2535
13.184019,2536
13.187927,2537
13.158499,2538
13.168378,2539
13.146525,2540
13.150914,2541
13.160822,2542
13.164264,2543
13.170118,2544
13.154244,2545
13.169020,2546
13.158831,2547
13.165274,2548
13.167486,2549
13.166646,2550
13.200760,2551
13.202658,2552
13.213197,2553
13.222939,2554
13.226304,2555
13.248162,2556
13.252567,2557
13.233748,2558
13.227855,2559
13.195490,2560
13.168650,2561
13.161905,2562
13.168403,2563
13.179975,2564
13.188558,2565
13.187690,2566
13.204292,2567
13.207516,2568
13.198789,2569
13.186803,2570
13.213150,2571
13.200990,2572
13.222970,2573
13.217216,2574
13.208365,2575
13.212594,2576
13.219285,2577
13.205171,2578
13.185491,2579
13.176054,2580
13.148771,2581
13.136864,2582
13.131818,2583
13.125838,2584
13.115100,2585
13.110442,2586
13.114618,2587
13.119634,2588
13.109844,2589
13.099872,2590
13.133393,2591
13.130098,2592
13.119873,2593
13.105117,2594
13.125268,2595
13.142518,2596
13.119331,2597
13.077939,2598
13.084156,2599
13.082774,2600
13.097413,2601
13.097214,2602
13.095228,2603
13.105401,2604
13.122777,2605
13.127636,2606
13.127167,2607
13.128106,2608
13.129620,2609
13.132915,2610
13.106852,2611
13.127960,2612
13.120637,2613
13.135773,2614
13.158905,2615
13.163015,2616
13.160133,2617
13.153723,2618
13.166503,2619
13.187627,2620
13.188916,2621
13.185498,2622
13.191505,2623
13.187604,2624
13.185212,2625
13.193323,2626
13.202979,2627
13.176829,2628
13.179590,2629
13.190133,2630
13.154013,2631
13.138982,2632
13.140173,2633
13.149400,2634
13.148795,2635
13.146440,2636
13.145736,2637
13.125604,2638
13.132465,2639
13.120782,2640
13.111216,2641
13.117823,2642
13.119721,2643
13.126284,2644
13.119742,2645
13.120365,2646
13.118811,2647
13.092306,2648
13.085951,2649
13.185653,2650
13.179932,2651
13.172930,2652
13.173668,2653
13.183152,2654
13.208572,2655
13.238643,2656
13.252945,2657
13.259516,2658
13.267325,2659
13.248819,2660
13.233689,2661
13.227479,2662
13.211417,2663
13.210566,2664
13.229879,2665
13.261877,2666
13.255723,2667
13.254511,2668
13.271201,2669
13.259153,2670
13.237413,2671
13.246373,2672
13.247159,2673
13.232975,2674
13.238056,2675
13.228626,2676
13.231975,2677
13.229702,2678
13.246942,2679
13.265890,2680
13.258260,2681
13.263616,2682
13.258022,2683
13.283238,2684
13.277442,2685
13.270393,2686
13.281091,2687
13.309219,2688
13.318082,2689
13.324165,2690
13.343706,2691
13.345811,2692
13.344595,2693
13.332315,2694
13.331542,2695
13.330412,2696
13.334697,2697
13.346362,2698
13.353042,2699
13.374445,2700
13.381145,2701
13.380589,2702
13.395439,2703
13.363744,2704
13.378276,2705
13.387361,2706
13.389943,2707
13.402887,2708
13.395689,2709
13.375464,2710
13.380759,2711
13.385068,2712
13.388772,2713
13.386407,2714
13.407780,2715
13.401837,2716
13.433069,2717
13.461714,2718
13.452550,2719
13.429190,2720
13.422465,2721
13.428987,2722
13.431206,2723
13.430949,2724
13.414808,2725
13.418177,2726
13.424667,2727
13.418000,2728
13.435331,2729
13.444716,2730
13.438065,2731
13.462487,2732
13.472372,2733
13.461330,2734
13.486756,2735
13.451334,2736
13.463060,2737
13.471407,2738
13.463559,2739
13.488700,2740
13.501642,2741
13.489059,2742
13.497943,2743
13.505146,2744
13.512182,2745
13.525399,2746
13.524646,2747
13.506705,2748
13.522700,2749
13.528458,2750
13.528522,2751
13.534223,2752
13.531848,2753
13.535444,2754
13.508218,2755
13.513100,2756
13.520829,2757
13.523992,2758
13.533500,2759
13.531419,2760
13.577099,2761
13.605853,2762
13.622177,2763
13.615533,2764
13.611486,2765
13.642165,2766
13.641413,2767
13.617593,2768
13.620845,2769
13.609741,2770
13.612251,2771
13.618579,2772
13.630041,2773
13.626348,2774
13.625556,2775
13.613505,2776
13.612706,2777
13.611975,2778
13.610201,2779
13.642097,2780
13.646102,2781
13.661330,2782
13.655490,2783
13.657089,2784
13.676297,2785
13.680071,2786
13.678388,2787
13.671953,2788
13.677259,2789
13.676462,2790
13.679224,2791
13.646078,2792
13.666187,2793
13.669341,2794
13.675443,2795
13.662184,2796
13.647858,2797
13.660647,2798
13.645664,2799
13.659990,2800
13.648400,2801
13.643007,2802
13.654984,2803
13.647146,2804
13.648031,2805
13.647141,2806
13.659815,2807
13.653495,2808
13.670799,2809
13.685966,2810
13.684180,2811
13.697090,2812
13.704989,2813
13.698520,2814
13.709571,2815
13.677028,2816
13.669207,2817
13.669745,2818
13.662853,2819
13.677584,2820
13.672109,2821
13.683698,2822
13.695289,2823
13.713056,2824
13.718564,2825
13.722329,2826
13.738598,2827
13.734122,2828
13.721861,2829
13.708295,2830
13.709244,2831
13.730188,2832
13.714599,2833
13.720448,2834
13.708582,2835
13.718794,2836
13.749232,2837
13.782995,2838
13.786739,2839
13.781606,2840
13.788401,2841
13.768002,2842
13.749549,2843
13.743201,2844
13.730201,2845
13.726166,2846
13.720390,2847
13.708606,2848
13.704645,2849
13.727751,2850
13.729956,2851
13.715988,2852
13.710539,2853
13.713218,2854
13.707418,2855
13.696009,2856
13.699414,2857
13.703133,2858
13.688036,2859
13.713827,2860
13.698165,2861
13.697963,2862
13.698990,2863
13.691572,2864
13.695999,2865
13.689691,2866
13.690506,2867
13.689231,2868
13.715003,2869
13.728315,2870
13.732067,2871
13.718429,2872
13.728797,2873
13.687136,2874
13.704867,2875
13.703015,2876
13.709351,2877
13.724610,2878
13.740395,2879
13.739578,2880
13.754848,2881
13.750648,2882
13.795004,2883
13.793580,2884
13.791283,2885
13.772069,2886
13.761438,2887
13.748516,2888
13.775262,2889
13.775354,2890
13.764728,2891
13.717895,2892
13.722568,2893
13.701373,2894
13.684429,2895
13.691364,2896
13.694144,2897
13.718114,2898
13.727070,2899
13.708053,2900
13.715026,2901
13.727908,2902
13.736346,2903
13.743510,2904
13.746291,2905
13.738721,2906
13.748725,2907
13.707033,2908
13.706220,2909
13.700946,2910
13.722724,2911
13.724141,2912
13.731309,2913
13.746606,2914
13.747137,2915
13.747920,2916
13.754269,2917
13.744978,2918
13.735750,2919
13.747579,2920
13.747232,2921
13.756394,2922
13.749418,2923
13.705565,2924
13.725419,2925
13.717600,2926
13.693183,2927
13.696482,2928
13.691667,2929
13.708176,2930
13.668211,2931
13.694456,2932
13.688536,2933
13.691063,2934
13.670731,2935
13.655466,2936
13.645767,2937
13.631764,2938
13.652069,2939
13.653755,2940
13.643081,2941
13.629073,2942
13.627901,2943
13.649199,2944
13.651709,2945
13.646212,2946
13.658604,2947
13.650215,2948
13.666888,2949
13.686217,2950
13.700900,2951
13.692065,2952
13.710987,2953
13.706921,2954
13.714388,2955
13.754189,2956
13.757612,2957
13.726056,2958
13.722918,2959
13.725615,2960
13.703600,2961
13.697801,2962
13.705580,2963
13.710885,2964
13.694112,2965
13.686547,2966
13.695222,2967
13.732964,2968
13.742284,2969
13.738962,2970
13.751562,2971
13.767211,2972
13.770018,2973
13.772969,2974
13.794729,2975
13.803111,2976
13.794988,2977
13.787418,2978
13.780391,2979
13.773976,2980
13.759893,2981
13.768214,2982
13.761713,2983
13.804048,2984
13.796429,2985
13.812050,2986
13.818248,2987
13.819491,2988
13.823360,2989
13.812111,2990
13.810574,2991
13.863053,2992
13.869356,2993
13.865511,2994
13.856315,2995
13.857245,2996
13.822197,2997
13.814245,2998
13.817505,2999
